135	136-Ba	56	p	   3980.34(10)	3980.34	           0.0015(6)	0.0015	6.00E-04	         3.3E-05(13)	3.31E-05	1.32E-05
135	136-Ba	56	p	   4137.29(11)	4137.29	         0.00157(16)	0.00157	1.60E-04	          3.5E-05(4)	3.46E-05	3.53E-06
135	136-Ba	56	p	   5127.23(11)	5127.23	         0.00089(12)	0.00089	1.20E-04	          2.0E-05(3)	1.96E-05	2.65E-06
135	136-Ba	56	p	   5142.10(10)	5142.1	         0.00125(15)	0.00125	1.50E-04	          2.8E-05(3)	2.76E-05	3.31E-06
135	136-Ba	56	p	   5312.42(17)	5312.42	           0.0082(3)	0.0082	3.00E-04	         1.81E-04(7)	1.81E-04	6.62E-06
135	136-Ba	56	p	     5339.7(4)	5339.7	          0.00117(9)	0.00117	9.00E-05	        2.58E-05(20)	2.58E-05	1.99E-06
135	136-Ba	56	p	     5672.0(4)	5672	          0.00171(9)	0.00171	9.00E-05	        3.77E-05(20)	3.77E-05	1.99E-06
135	136-Ba	56	p	   5991.33(18)	5991.33	           0.0010(3)	0.001	3.00E-04	          2.2E-05(7)	2.21E-05	6.62E-06
135	136-Ba	56	p	   6062.37(23)	6062.37	         0.00516(14)	0.00516	1.40E-04	         1.14E-04(3)	1.14E-04	3.09E-06
135	136-Ba	56	p	   6086.24(18)	6086.24	         0.00096(11)	0.00096	1.10E-04	        2.12E-05(24)	2.12E-05	2.43E-06
135	136-Ba	56	p	   6112.18(17)	6112.18	          2.2E-04(3)	0.00022	3.00E-05	          4.9E-06(7)	4.85E-06	6.62E-07
135	136-Ba	56	p	   6295.88(16)	6295.88	          2.2E-04(3)	0.00022	3.00E-05	          4.9E-06(7)	4.85E-06	6.62E-07
135	136-Ba	56	p	   6334.21(13)	6334.21	          2.4E-04(5)	0.00024	5.00E-05	         5.3E-06(11)	5.30E-06	1.10E-06
135	136-Ba	56	p	   6414.03(13)	6414.03	          0.00026(5)	0.00026	5.00E-05	         5.7E-06(11)	5.74E-06	1.10E-06
135	136-Ba	56	p	   6446.13(11)	6446.13	          0.00089(5)	0.00089	5.00E-05	        1.96E-05(11)	1.96E-05	1.10E-06
135	136-Ba	56	p	   6466.77(11)	6466.77	          0.00074(4)	0.00074	4.00E-05	         1.63E-05(9)	1.63E-05	8.83E-07
135	136-Ba	56	p	    6574.93(7)	6574.93	          0.00151(4)	0.00151	4.00E-05	         3.33E-05(9)	3.33E-05	8.83E-07
135	136-Ba	56	p	   6677.02(15)	6677.02	          0.00045(3)	0.00045	3.00E-05	          9.9E-06(7)	9.93E-06	6.62E-07
135	136-Ba	56	p	    6707.56(7)	6707.56	          0.00109(5)	0.00109	5.00E-05	        2.41E-05(11)	2.41E-05	1.10E-06
135	136-Ba	56	p	   6716.90(18)	6716.9	          2.3E-04(3)	0.00023	3.00E-05	          5.1E-06(7)	5.08E-06	6.62E-07
135	136-Ba	56	p	   6792.08(25)	6792.08	          2.0E-04(6)	0.0002	6.00E-05	         4.4E-06(13)	4.41E-06	1.32E-06
135	136-Ba	56	p	    6884.93(9)	6884.93	          0.0026(18)	0.0026	1.80E-03	            6E-05(4)	5.74E-05	3.97E-05
135	136-Ba	56	p	    6966.19(8)	6966.19	         0.00030(12)	0.0003	1.20E-04	            7E-06(3)	6.62E-06	2.65E-06
135	136-Ba	56	p	    6978.79(9)	6978.79	         0.00055(22)	0.00055	2.20E-04	          1.2E-05(5)	1.21E-05	4.85E-06
135	136-Ba	56	p	    7027.48(6)	7027.48	           0.0015(6)	0.0015	6.00E-04	         3.3E-05(13)	3.31E-05	1.32E-05
135	136-Ba	56	p	   7053.71(13)	7053.71	         0.00026(13)	0.00026	1.30E-04	            6E-06(3)	5.74E-06	2.87E-06
135	136-Ba	56	p	   7528.67(12)	7528.67	            0.003(3)	0.003	3.00E-03	            7E-05(7)	6.62E-05	6.62E-05
135	136-Ba	56	p	    7556.49(6)	7556.49	           0.0012(5)	0.0012	5.00E-04	         2.6E-05(11)	2.65E-05	1.10E-05
135	136-Ba	56	p	    8288.93(5)	8288.93	         0.00349(11)	0.00349	1.10E-04	        7.70E-05(24)	7.70E-05	2.43E-06
135	136-Ba	56	p	    9107.41(4)	9107.41	         0.00635(23)	0.00635	2.30E-04	         1.40E-04(5)	1.40E-04	5.08E-06
136	137-Ba	56	p	      230.5(4)	230.5	          2.4E-04(4)	0.00024	4.00E-05	          5.3E-06(9)	5.30E-06	8.83E-07
136	137-Ba	56	p	     283.58(6)	283.58	          0.0404(12)	0.0404	1.20E-03	          0.00089(3)	8.92E-04	2.65E-05
136	137-Ba	56	p	    384.27(22)	384.27	          2.5E-04(6)	0.00025	6.00E-05	         5.5E-06(13)	5.52E-06	1.32E-06
136	137-Ba	56	p	     480.41(6)	480.41	         0.00350(16)	0.0035	1.60E-04	          7.7E-05(4)	7.72E-05	3.53E-06
136	137-Ba	56	p	    747.41(11)	747.41	         7.1E-05(18)	0.000071	1.80E-05	          1.6E-06(4)	1.57E-06	3.97E-07
136	137-Ba	56	p	    755.19(17)	755.19	        2.13E-04(23)	0.000213	2.30E-05	          4.7E-06(5)	4.70E-06	5.08E-07
136	137-Ba	56	p	    764.73(22)	764.73	         5.5E-05(22)	0.000055	2.20E-05	          1.2E-06(5)	1.21E-06	4.85E-07
136	137-Ba	56	p	    796.07(22)	796.07	            5E-05(3)	0.00005	3.00E-05	          1.1E-06(7)	1.10E-06	6.62E-07
136	137-Ba	56	p	    945.07(10)	945.07	         8.2E-05(17)	0.000082	1.70E-05	          1.8E-06(4)	1.81E-06	3.75E-07
136	137-Ba	56	p	     1057.4(4)	1057.4	         3.8E-05(16)	0.000038	1.60E-05	            8E-07(4)	8.39E-07	3.53E-07
136	137-Ba	56	p	   1075.91(13)	1075.91	          1.8E-04(3)	0.00018	3.00E-05	          4.0E-06(7)	3.97E-06	6.62E-07
136	137-Ba	56	p	   1133.80(15)	1133.8	         7.6E-05(15)	0.000076	1.50E-05	          1.7E-06(3)	1.68E-06	3.31E-07
136	137-Ba	56	p	   1136.44(22)	1136.44	         0.00055(10)	0.00055	1.00E-04	        1.21E-05(22)	1.21E-05	2.21E-06
136	137-Ba	56	p	   1198.22(12)	1198.22	         0.00071(16)	0.00071	1.60E-04	          1.6E-05(4)	1.57E-05	3.53E-06
136	137-Ba	56	p	   1220.33(10)	1220.33	         7.1E-05(14)	0.000071	1.40E-05	          1.6E-06(3)	1.57E-06	3.09E-07
136	137-Ba	56	p	   1251.73(15)	1251.73	           0.0013(5)	0.0013	5.00E-04	         2.9E-05(11)	2.87E-05	1.10E-05
136	137-Ba	56	p	    1293.89(8)	1293.89	           0.0019(3)	0.0019	3.00E-04	          4.2E-05(7)	4.19E-05	6.62E-06
136	137-Ba	56	p	     1418.1(3)	1418.1	         9.3E-05(19)	0.000093	1.90E-05	          2.1E-06(4)	2.05E-06	4.19E-07
136	137-Ba	56	p	   1463.92(11)	1463.92	         0.00097(16)	0.00097	1.60E-04	          2.1E-05(4)	2.14E-05	3.53E-06
136	137-Ba	56	p	   1481.80(11)	1481.8	         0.00085(15)	0.00085	1.50E-04	          1.9E-05(3)	1.88E-05	3.31E-06
136	137-Ba	56	p	     1528.0(3)	1528	          2.1E-04(5)	0.00021	5.00E-05	         4.6E-06(11)	4.63E-06	1.10E-06
136	137-Ba	56	p	   1553.34(13)	1553.34	         0.00033(12)	0.00033	1.20E-04	            7E-06(3)	7.28E-06	2.65E-06
136	137-Ba	56	p	   1614.37(22)	1614.37	          0.00043(8)	0.00043	8.00E-05	         9.5E-06(18)	9.49E-06	1.77E-06
136	137-Ba	56	p	   1623.91(17)	1623.91	          0.00040(8)	0.0004	8.00E-05	         8.8E-06(18)	8.83E-06	1.77E-06
136	137-Ba	56	p	     1782.8(3)	1782.8	         8.7E-05(18)	0.000087	1.80E-05	          1.9E-06(4)	1.92E-06	3.97E-07
136	137-Ba	56	p	     1838.1(9)	1838.1	         0.00043(11)	0.00043	1.10E-04	         9.5E-06(24)	9.49E-06	2.43E-06
136	137-Ba	56	p	    1898.68(5)	1898.68	          0.0305(10)	0.0305	1.00E-03	        0.000673(22)	6.73E-04	2.21E-05
136	137-Ba	56	p	   1907.48(17)	1907.48	         0.00036(24)	0.00036	2.40E-04	            8E-06(5)	7.94E-06	5.30E-06
136	137-Ba	56	p	    2041.2(19)	2041.2	          2.0E-04(6)	0.0002	6.00E-05	         4.4E-06(13)	4.41E-06	1.32E-06
136	137-Ba	56	p	     2072.1(3)	2072.1	          0.00032(5)	0.00032	5.00E-05	         7.1E-06(11)	7.06E-06	1.10E-06
136	137-Ba	56	p	   2108.70(12)	2108.7	          1.5E-04(4)	0.00015	4.00E-05	          3.3E-06(9)	3.31E-06	8.83E-07
136	137-Ba	56	p	     2140.6(4)	2140.6	          2.1E-04(5)	0.00021	5.00E-05	         4.6E-06(11)	4.63E-06	1.10E-06
136	137-Ba	56	p	    2182.26(6)	2182.26	          0.00075(6)	0.00075	6.00E-05	        1.66E-05(13)	1.66E-05	1.32E-06
136	137-Ba	56	p	   2198.94(19)	2198.94	          1.1E-04(4)	0.00011	4.00E-05	          2.4E-06(9)	2.43E-06	8.83E-07
136	137-Ba	56	p	   2310.62(18)	2310.62	          0.00041(6)	0.00041	6.00E-05	         9.0E-06(13)	9.05E-06	1.32E-06
136	137-Ba	56	p	     2355.3(3)	2355.3	          1.5E-04(3)	0.00015	3.00E-05	          3.3E-06(7)	3.31E-06	6.62E-07
136	137-Ba	56	p	     2355.6(3)	2355.6	         1.6E-04(11)	0.00016	1.10E-04	         3.5E-06(24)	3.53E-06	2.43E-06
136	137-Ba	56	p	    2379.09(5)	2379.09	         0.00281(14)	0.00281	1.40E-04	          6.2E-05(3)	6.20E-05	3.09E-06
136	137-Ba	56	p	    2662.66(5)	2662.66	         0.00401(16)	0.00401	1.60E-04	          8.8E-05(4)	8.85E-05	3.53E-06
136	137-Ba	56	p	   2689.67(15)	2689.67	          2.2E-04(6)	0.00022	6.00E-05	         4.9E-06(13)	4.85E-06	1.32E-06
136	137-Ba	56	p	     2699.1(3)	2699.1	          0.00042(8)	0.00042	8.00E-05	         9.3E-06(18)	9.27E-06	1.77E-06
136	137-Ba	56	p	    2755.68(9)	2755.68	         0.00075(10)	0.00075	1.00E-04	        1.66E-05(22)	1.66E-05	2.21E-06
136	137-Ba	56	p	     2802.0(3)	2802	          1.1E-04(3)	0.00011	3.00E-05	          2.4E-06(7)	2.43E-06	6.62E-07
136	137-Ba	56	p	   2843.74(10)	2843.74	          0.00039(5)	0.00039	5.00E-05	         8.6E-06(11)	8.61E-06	1.10E-06
136	137-Ba	56	p	   2856.10(13)	2856.1	0	0.00E+00	4.00E-04	0	0.00E+00	8.83E-06
136	137-Ba	56	p	     2857.6(4)	2857.6	         7.6E-05(18)	0.000076	1.80E-05	          1.7E-06(4)	1.68E-06	3.97E-07
136	137-Ba	56	p	   2928.86(16)	2928.86	          0.00054(8)	0.00054	8.00E-05	        1.19E-05(18)	1.19E-05	1.77E-06
136	137-Ba	56	p	     2942.5(5)	2942.5	          1.3E-04(4)	0.00013	4.00E-05	          2.9E-06(9)	2.87E-06	8.83E-07
136	137-Ba	56	p	     2964.9(4)	2964.9	           0.0013(5)	0.0013	5.00E-04	         2.9E-05(11)	2.87E-05	1.10E-05
136	137-Ba	56	p	   3032.47(15)	3032.47	          0.00102(6)	0.00102	6.00E-05	        2.25E-05(13)	2.25E-05	1.32E-06
136	137-Ba	56	p	    3053.8(12)	3053.8	            7E-05(6)	0.00007	6.00E-05	         1.5E-06(13)	1.54E-06	1.32E-06
136	137-Ba	56	p	     3055.4(6)	3055.4	         4.9E-05(23)	0.000049	2.30E-05	          1.1E-06(5)	1.08E-06	5.08E-07
136	137-Ba	56	p	     3085.5(3)	3085.5	            6E-05(6)	0.00006	6.00E-05	         1.3E-06(13)	1.32E-06	1.32E-06
136	137-Ba	56	p	     3086.5(3)	3086.5	          1.3E-04(7)	0.00013	7.00E-05	         2.9E-06(15)	2.87E-06	1.54E-06
136	137-Ba	56	p	   3106.67(14)	3106.67	          0.00054(7)	0.00054	7.00E-05	        1.19E-05(15)	1.19E-05	1.54E-06
136	137-Ba	56	p	    3119.00(9)	3119	          0.00129(9)	0.00129	9.00E-05	        2.85E-05(20)	2.85E-05	1.99E-06
136	137-Ba	56	p	   3127.32(10)	3127.32	          0.00070(7)	0.0007	7.00E-05	        1.54E-05(15)	1.54E-05	1.54E-06
136	137-Ba	56	p	     3184.8(3)	3184.8	          2.1E-04(5)	0.00021	5.00E-05	         4.6E-06(11)	4.63E-06	1.10E-06
136	137-Ba	56	p	     3221.6(4)	3221.6	            8E-05(6)	0.00008	6.00E-05	         1.8E-06(13)	1.77E-06	1.32E-06
136	137-Ba	56	p	   3224.93(17)	3224.93	         0.00093(24)	0.00093	2.40E-04	          2.1E-05(5)	2.05E-05	5.30E-06
136	137-Ba	56	p	     3298.8(7)	3298.8	            9E-05(3)	0.00009	3.00E-05	          2.0E-06(7)	1.99E-06	6.62E-07
136	137-Ba	56	p	   3316.04(15)	3316.04	            5E-05(4)	0.00005	4.00E-05	          1.1E-06(9)	1.10E-06	8.83E-07
136	137-Ba	56	p	   3397.14(16)	3397.14	          0.00069(8)	0.00069	8.00E-05	        1.52E-05(18)	1.52E-05	1.77E-06
136	137-Ba	56	p	   3402.57(10)	3402.57	            7E-05(5)	0.00007	5.00E-05	         1.5E-06(11)	1.54E-06	1.10E-06
136	137-Ba	56	p	     3437.3(3)	3437.3	        1.15E-04(25)	0.000115	2.50E-05	          2.5E-06(6)	2.54E-06	5.52E-07
136	137-Ba	56	p	   3503.08(10)	3503.08	         0.00125(15)	0.00125	1.50E-04	          2.8E-05(3)	2.76E-05	3.31E-06
136	137-Ba	56	p	   3515.40(14)	3515.4	          0.00030(5)	0.0003	5.00E-05	         6.6E-06(11)	6.62E-06	1.10E-06
136	137-Ba	56	p	     3566.7(6)	3566.7	            6E-05(3)	0.00006	3.00E-05	          1.3E-06(7)	1.32E-06	6.62E-07
136	137-Ba	56	p	   3589.61(14)	3589.61	         0.00152(19)	0.00152	1.90E-04	          3.4E-05(4)	3.35E-05	4.19E-06
136	137-Ba	56	p	     3606.8(7)	3606.8	            9E-05(7)	0.00009	7.00E-05	         2.0E-06(15)	1.99E-06	1.54E-06
136	137-Ba	56	p	   3680.71(17)	3680.71	            8E-05(4)	0.00008	4.00E-05	          1.8E-06(9)	1.77E-06	8.83E-07
136	137-Ba	56	p	     3684.1(4)	3684.1	          2.4E-04(6)	0.00024	6.00E-05	         5.3E-06(13)	5.30E-06	1.32E-06
136	137-Ba	56	p	     3720.8(3)	3720.8	0	0.00E+00	7.00E-04	0	0.00E+00	1.54E-05
136	137-Ba	56	p	   3778.33(10)	3778.33	         0.00085(12)	0.00085	1.20E-04	          1.9E-05(3)	1.88E-05	2.65E-06
136	137-Ba	56	p	   3798.97(14)	3798.97	         2.0E-04(10)	0.0002	1.00E-04	         4.4E-06(22)	4.41E-06	2.21E-06
136	137-Ba	56	p	     3820.1(3)	3820.1	          0.00031(6)	0.00031	6.00E-05	         6.8E-06(13)	6.84E-06	1.32E-06
136	137-Ba	56	p	    3851.8(12)	3851.8	            7E-05(6)	0.00007	6.00E-05	         1.5E-06(13)	1.54E-06	1.32E-06
136	137-Ba	56	p	   3866.39(10)	3866.39	            9E-05(3)	0.00009	3.00E-05	          2.0E-06(7)	1.99E-06	6.62E-07
136	137-Ba	56	p	     3940.8(4)	3940.8	          2.2E-04(5)	0.00022	5.00E-05	         4.9E-06(11)	4.85E-06	1.10E-06
136	137-Ba	56	p	     3963.2(5)	3963.2	          1.1E-04(9)	0.00011	9.00E-05	         2.4E-06(20)	2.43E-06	1.99E-06
136	137-Ba	56	p	   3976.79(18)	3976.79	         1.3E-04(10)	0.00013	1.00E-04	         2.9E-06(22)	2.87E-06	2.21E-06
136	137-Ba	56	p	   4149.96(11)	4149.96	         1.5E-04(11)	0.00015	1.10E-04	         3.3E-06(24)	3.31E-06	2.43E-06
136	137-Ba	56	p	     4206.6(3)	4206.6	          1.1E-04(8)	0.00011	8.00E-05	         2.4E-06(18)	2.43E-06	1.77E-06
136	137-Ba	56	p	   4215.97(14)	4215.97	0	0.00E+00	7.00E-04	0	0.00E+00	1.54E-05
136	137-Ba	56	p	    4242.98(8)	4242.98	          0.0087(10)	0.0087	1.00E-03	        1.92E-04(22)	1.92E-04	2.21E-05
136	137-Ba	56	p	     4266.8(3)	4266.8	          1.5E-04(3)	0.00015	3.00E-05	          3.3E-06(7)	3.31E-06	6.62E-07
136	137-Ba	56	p	   4311.44(19)	4311.44	0	0.00E+00	4.00E-04	0	0.00E+00	8.83E-06
136	137-Ba	56	p	     4481.5(4)	4481.5	            9E-05(3)	0.00009	3.00E-05	          2.0E-06(7)	1.99E-06	6.62E-07
136	137-Ba	56	p	     4550.0(3)	4550	            4E-05(3)	0.00004	3.00E-05	            9E-07(7)	8.83E-07	6.62E-07
136	137-Ba	56	p	   4595.01(19)	4595.01	          1.3E-04(9)	0.00013	9.00E-05	         2.9E-06(20)	2.87E-06	1.99E-06
136	137-Ba	56	p	    4723.38(8)	4723.38	           0.0264(8)	0.0264	8.00E-04	        0.000583(18)	5.83E-04	1.77E-05
136	137-Ba	56	p	   4998.14(18)	4998.14	        1.75E-04(23)	0.000175	2.30E-05	          3.9E-06(5)	3.86E-06	5.08E-07
136	137-Ba	56	p	   5007.69(23)	5007.69	          0.00026(4)	0.00026	4.00E-05	          5.7E-06(9)	5.74E-06	8.83E-07
136	137-Ba	56	p	    6621.99(8)	6621.99	           0.0034(6)	0.0034	6.00E-04	         7.5E-05(13)	7.50E-05	1.32E-05
136	137-Ba	56	p	    6905.55(8)	6905.55	          1.0E-04(4)	0.0001	4.00E-05	          2.2E-06(9)	2.21E-06	8.83E-07
137	138-Ba	56	p	    107.88(10)	107.88	         0.00266(25)	0.00266	2.50E-04	          5.9E-05(6)	5.87E-05	5.52E-06
137	138-Ba	56	p	    112.86(13)	112.86	          0.00055(4)	0.00055	4.00E-05	         1.21E-05(9)	1.21E-05	8.83E-07
137	138-Ba	56	p	    191.65(10)	191.65	           0.0081(3)	0.0081	3.00E-04	         1.79E-04(7)	1.79E-04	6.62E-06
137	138-Ba	56	p	     193.73(9)	193.73	           0.0021(5)	0.0021	5.00E-04	         4.6E-05(11)	4.63E-05	1.10E-05
137	138-Ba	56	p	    212.25(12)	212.25	          0.00142(9)	0.00142	9.00E-05	        3.13E-05(20)	3.13E-05	1.99E-06
137	138-Ba	56	p	     227.64(9)	227.64	          0.00074(8)	0.00074	8.00E-05	        1.63E-05(18)	1.63E-05	1.77E-06
137	138-Ba	56	p	     325.11(7)	325.11	         0.00368(19)	0.00368	1.90E-04	          8.1E-05(4)	8.12E-05	4.19E-06
137	138-Ba	56	p	    334.13(12)	334.13	           0.0011(6)	0.0011	6.00E-04	         2.4E-05(13)	2.43E-05	1.32E-05
137	138-Ba	56	p	    364.32(13)	364.32	         0.00407(20)	0.00407	2.00E-04	          9.0E-05(4)	8.98E-05	4.41E-06
137	138-Ba	56	p	     408.88(7)	408.88	           0.0096(6)	0.0096	6.00E-04	        2.12E-04(13)	2.12E-04	1.32E-05
137	138-Ba	56	p	    421.37(10)	421.37	         0.00113(13)	0.00113	1.30E-04	          2.5E-05(3)	2.49E-05	2.87E-06
137	138-Ba	56	p	     462.78(4)	462.78	          0.0660(16)	0.066	1.60E-03	          0.00146(4)	1.46E-03	3.53E-05
137	138-Ba	56	p	     516.76(8)	516.76	           0.0083(6)	0.0083	6.00E-04	        1.83E-04(13)	1.83E-04	1.32E-05
137	138-Ba	56	p	     546.95(5)	546.95	         0.00604(23)	0.00604	2.30E-04	         1.33E-04(5)	1.33E-04	5.08E-06
137	138-Ba	56	p	    596.38(21)	596.38	           0.0013(3)	0.0013	3.00E-04	          2.9E-05(7)	2.87E-05	6.62E-06
137	138-Ba	56	p	    683.67(12)	683.67	         0.00097(18)	0.00097	1.80E-04	          2.1E-05(4)	2.14E-05	3.97E-06
137	138-Ba	56	p	      702.7(3)	702.7	         0.00060(24)	0.0006	2.40E-04	          1.3E-05(5)	1.32E-05	5.30E-06
137	138-Ba	56	p	    709.01(17)	709.01	          0.00054(6)	0.00054	6.00E-05	        1.19E-05(13)	1.19E-05	1.32E-06
137	138-Ba	56	p	    717.60(10)	717.6	         0.00107(14)	0.00107	1.40E-04	          2.4E-05(3)	2.36E-05	3.09E-06
137	138-Ba	56	p	    739.19(17)	739.19	         0.00061(16)	0.00061	1.60E-04	          1.3E-05(4)	1.35E-05	3.53E-06
137	138-Ba	56	p	    747.77(20)	747.77	         0.00095(24)	0.00095	2.40E-04	          2.1E-05(5)	2.10E-05	5.30E-06
137	138-Ba	56	p	     754.03(7)	754.03	           0.0067(3)	0.0067	3.00E-04	         1.48E-04(7)	1.48E-04	6.62E-06
137	138-Ba	56	p	    765.91(15)	765.91	         0.00161(14)	0.00161	1.40E-04	          3.6E-05(3)	3.55E-05	3.09E-06
137	138-Ba	56	p	    773.24(11)	773.24	         0.00243(15)	0.00243	1.50E-04	          5.4E-05(3)	5.36E-05	3.31E-06
137	138-Ba	56	p	     782.09(8)	782.09	          0.00131(8)	0.00131	8.00E-05	        2.89E-05(18)	2.89E-05	1.77E-06
137	138-Ba	56	p	      813.1(3)	813.1	         0.00034(18)	0.00034	1.80E-04	            8E-06(4)	7.50E-06	3.97E-06
137	138-Ba	56	p	      842.4(3)	842.4	         0.00044(22)	0.00044	2.20E-04	          1.0E-05(5)	9.71E-06	4.85E-06
137	138-Ba	56	p	    855.67(11)	855.67	          0.00052(8)	0.00052	8.00E-05	        1.15E-05(18)	1.15E-05	1.77E-06
137	138-Ba	56	p	     871.66(6)	871.66	           0.0124(4)	0.0124	4.00E-04	         0.000274(9)	2.74E-04	8.83E-06
137	138-Ba	56	p	    881.08(13)	881.08	         0.00081(15)	0.00081	1.50E-04	          1.8E-05(3)	1.79E-05	3.31E-06
137	138-Ba	56	p	    892.06(14)	892.06	          0.00043(5)	0.00043	5.00E-05	         9.5E-06(11)	9.49E-06	1.10E-06
137	138-Ba	56	p	    893.14(11)	893.14	          0.00043(5)	0.00043	5.00E-05	         9.5E-06(11)	9.49E-06	1.10E-06
137	138-Ba	56	p	      920.4(4)	920.4	         0.00095(12)	0.00095	1.20E-04	          2.1E-05(3)	2.10E-05	2.65E-06
137	138-Ba	56	p	    920.99(14)	920.99	         0.00095(11)	0.00095	1.10E-04	        2.10E-05(24)	2.10E-05	2.43E-06
137	138-Ba	56	p	    921.23(10)	921.23	          0.00095(9)	0.00095	9.00E-05	        2.10E-05(20)	2.10E-05	1.99E-06
137	138-Ba	56	p	     934.65(9)	934.65	         0.00226(16)	0.00226	1.60E-04	          5.0E-05(4)	4.99E-05	3.53E-06
137	138-Ba	56	p	    945.24(12)	945.24	         0.00071(10)	0.00071	1.00E-04	        1.57E-05(22)	1.57E-05	2.21E-06
137	138-Ba	56	p	    952.87(10)	952.87	           0.0010(3)	0.001	3.00E-04	          2.2E-05(7)	2.21E-05	6.62E-06
137	138-Ba	56	p	    956.67(16)	956.67	         0.00095(12)	0.00095	1.20E-04	          2.1E-05(3)	2.10E-05	2.65E-06
137	138-Ba	56	p	    957.05(15)	957.05	           0.0010(5)	0.001	5.00E-04	         2.2E-05(11)	2.21E-05	1.10E-05
137	138-Ba	56	p	      958.4(3)	958.4	         0.00095(10)	0.00095	1.00E-04	        2.10E-05(22)	2.10E-05	2.21E-06
137	138-Ba	56	p	   982.138(25)	982.138	           0.0011(3)	0.0011	3.00E-04	          2.4E-05(7)	2.43E-05	6.62E-06
137	138-Ba	56	p	    1004.40(8)	1004.4	         0.00154(20)	0.00154	2.00E-04	          3.4E-05(4)	3.40E-05	4.41E-06
137	138-Ba	56	p	    1009.73(5)	1009.73	           0.0167(5)	0.0167	5.00E-04	        0.000369(11)	3.69E-04	1.10E-05
137	138-Ba	56	p	    1041.42(8)	1041.42	         0.00422(22)	0.00422	2.20E-04	          9.3E-05(5)	9.31E-05	4.85E-06
137	138-Ba	56	p	   1054.33(20)	1054.33	           0.0008(4)	0.0008	4.00E-04	          1.8E-05(9)	1.77E-05	8.83E-06
137	138-Ba	56	p	   1064.30(18)	1064.3	         0.00110(12)	0.0011	1.20E-04	          2.4E-05(3)	2.43E-05	2.65E-06
137	138-Ba	56	p	   1069.02(16)	1069.02	         0.00081(11)	0.00081	1.10E-04	        1.79E-05(24)	1.79E-05	2.43E-06
137	138-Ba	56	p	   1117.65(14)	1117.65	           0.0018(3)	0.0018	3.00E-04	          4.0E-05(7)	3.97E-05	6.62E-06
137	138-Ba	56	p	   1120.78(12)	1120.78	          0.00044(7)	0.00044	7.00E-05	         9.7E-06(15)	9.71E-06	1.54E-06
137	138-Ba	56	p	    1147.11(7)	1147.11	           0.0150(5)	0.015	5.00E-04	        0.000331(11)	3.31E-04	1.10E-05
137	138-Ba	56	p	   1151.40(12)	1151.4	           0.0022(4)	0.0022	4.00E-04	          4.9E-05(9)	4.85E-05	8.83E-06
137	138-Ba	56	p	   1158.59(17)	1158.59	         0.00081(11)	0.00081	1.10E-04	        1.79E-05(24)	1.79E-05	2.43E-06
137	138-Ba	56	p	   1160.30(17)	1160.3	           0.0020(8)	0.002	8.00E-04	         4.4E-05(18)	4.41E-05	1.77E-05
137	138-Ba	56	p	   1198.86(21)	1198.86	           0.0028(4)	0.0028	4.00E-04	          6.2E-05(9)	6.18E-05	8.83E-06
137	138-Ba	56	p	   1255.96(17)	1255.96	         0.00175(15)	0.00175	1.50E-04	          3.9E-05(3)	3.86E-05	3.31E-06
137	138-Ba	56	p	   1264.54(10)	1264.54	         0.00352(22)	0.00352	2.20E-04	          7.8E-05(5)	7.77E-05	4.85E-06
137	138-Ba	56	p	   1337.56(13)	1337.56	           0.0026(7)	0.0026	7.00E-04	         5.7E-05(15)	5.74E-05	1.54E-05
137	138-Ba	56	p	    1343.53(8)	1343.53	           0.0087(4)	0.0087	4.00E-04	         1.92E-04(9)	1.92E-04	8.83E-06
137	138-Ba	56	p	   1359.53(24)	1359.53	          0.00103(9)	0.00103	9.00E-05	        2.27E-05(20)	2.27E-05	1.99E-06
137	138-Ba	56	p	   1398.92(14)	1398.92	         0.00215(20)	0.00215	2.00E-04	          4.7E-05(4)	4.74E-05	4.41E-06
137	138-Ba	56	p	    1435.77(4)	1435.77	            0.308(7)	0.308	7.00E-03	         0.00680(15)	6.80E-03	1.54E-04
137	138-Ba	56	p	    1444.91(5)	1444.91	          0.0801(20)	0.0801	2.00E-03	          0.00177(4)	1.77E-03	4.41E-05
137	138-Ba	56	p	     1480.6(3)	1480.6	         0.00132(15)	0.00132	1.50E-04	          2.9E-05(3)	2.91E-05	3.31E-06
137	138-Ba	56	p	    1495.58(9)	1495.58	           0.0104(7)	0.0104	7.00E-04	        2.30E-04(15)	2.30E-04	1.54E-05
137	138-Ba	56	p	   1501.22(15)	1501.22	         0.00088(10)	0.00088	1.00E-04	        1.94E-05(22)	1.94E-05	2.21E-06
137	138-Ba	56	p	   1555.32(11)	1555.32	         0.00433(23)	0.00433	2.30E-04	          9.6E-05(5)	9.56E-05	5.08E-06
137	138-Ba	56	p	   1614.18(11)	1614.18	            0.015(7)	0.015	7.00E-03	         0.00033(15)	3.31E-04	1.54E-04
137	138-Ba	56	p	   1614.68(10)	1614.68	          0.0147(10)	0.0147	1.00E-03	        0.000324(22)	3.24E-04	2.21E-05
137	138-Ba	56	p	   1619.88(15)	1619.88	         0.00328(24)	0.00328	2.40E-04	          7.2E-05(5)	7.24E-05	5.30E-06
137	138-Ba	56	p	   1696.72(15)	1696.72	           0.0027(3)	0.0027	3.00E-04	          6.0E-05(7)	5.96E-05	6.62E-06
